dataset,identity_id,split,expected_sex,editorial_ethnicity,expected_looks,image_path,before_raw,after_raw,raw_delta,before_display,after_display,before_abs_display_error,after_abs_display_error,display_error_improvement,before_rank_error,after_rank_error,rank_error_improvement,representative_image_before_raw,representative_image_after_raw,crop_requested_fits,crop_source_contained,crop_side_px,crop_shift_x_px,crop_shift_y_px,crop_pad_left_px,crop_pad_top_px,crop_pad_right_px,crop_pad_bottom_px,crop_padding_area_pct,crop_face_visible_pct,reliability
gallery_identity,anne-hathaway,train,f,white,8.3,images/roster/anne-hathaway/2.jpg,3.9142,3.9142,0.0,6.996727695916652,6.996727695916652,1.3032723040833485,1.3032723040833485,0.0,0.19072164948453607,0.19072164948453607,0.0,3.798,3.798,true,true,183.98,0,0,0,0,0,0,0,100,"small/distant face (~97px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,armie-hammer,train,m,white,8.0,images/roster/armie-hammer/1.jpg,3.7263999999999995,3.7263999999999995,0.0,6.682999317796991,6.682999317796991,1.317000682203009,1.317000682203009,0.0,0.078125,0.078125,0.0,4.074,4.074,true,true,261.51,0,0,0,0,0,0,0,100,non-standard framing (head turned (~23°)) — scored on your override; expect a rougher read.
gallery_identity,asmr-darling,train,f,white,7.4,images/roster/asmr-darling/1.jpg,3.010333333333333,3.010333333333333,0.0,5.886415281480332,5.886415281480332,1.5135847185196685,1.5135847185196685,0.0,0.28350515463917525,0.28350515463917525,0.0,3.44,3.44,false,true,540.46,0,0,34.41,0,6.05,0,7.49,100,non-standard framing (head turned (~17°)) — scored on your override; expect a rougher read.
gallery_identity,aubrey-oday,validation,f,white,5.5,images/roster/aubrey-oday/2.jpg,4.124666666666667,4.124666666666667,0.0,7.707232118891916,7.707232118891916,2.207232118891916,2.207232118891916,0.0,0.788659793814433,0.788659793814433,0.0,3.913,3.913,true,true,266.6,0,0,0,0,0,0,0,100,non-standard framing (head turned (~13°)) — scored on your override; expect a rougher read.
gallery_identity,bad-bunny,train,m,latino,6.5,images/roster/bad-bunny/1.jpg,3.835,3.835,0.0,6.844367615130115,6.844367615130115,0.34436761513011493,0.34436761513011493,0.0,0.5052083333333333,0.5052083333333333,0.0,3.666,3.666,false,true,859.58,0,0,39.44,0,40.13,0,9.26,100,
gallery_identity,bella-hadid,train,f,mixed,9.3,images/roster/bella-hadid/1.jpg,3.789,3.789,0.0,6.7714502646407775,6.7714502646407775,2.5285497353592232,2.5285497353592232,0.0,0.14432989690721643,0.14432989690721643,0.0,3.789,3.789,true,true,118.88,0,0,0,0,0,0,0,100,"small/distant face (~70px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,ben-shapiro,validation,m,white,5.0,images/roster/ben-shapiro/6.jpg,3.8297499999999998,3.8247500000000003,-0.004999999999999449,6.833856816489114,6.825985052389303,1.8338568164891136,1.8259850523893029,0.007871764099810719,0.7291666666666667,0.7291666666666667,0.0,4.265,4.235,false,true,749.07,0,-18.55,32.93,0,41.14,0,9.89,100,
gallery_identity,billy-mcfarland,train,m,white,5.5,images/roster/billy-mcfarland/2.jpg,3.744,3.744,0.0,6.707701338688954,6.707701338688954,1.2077013386889544,1.2077013386889544,0.0,0.5677083333333333,0.5677083333333333,0.0,3.744,3.744,true,true,384.58,0,0,0,0,0,0,0,100,
gallery_identity,bruno-mars,validation,m,mixed,7.1,images/roster/bruno-mars/2.jpg,3.2165,3.2165,0.0,6.1563658490278375,6.1563658490278375,0.9436341509721622,0.9436341509721622,0.0,0.08333333333333326,0.08333333333333326,0.0,3.589,3.589,true,true,289.56,0,0,0,0,0,0,0,100,
gallery_identity,callan-exorcist,holdout,f,white,8.6,images/roster/callan-exorcist/1.jpg,3.8266666666666667,3.8266666666666667,0.0,6.828997595702642,6.828997595702642,1.7710024042973576,1.7710024042973576,0.0,0.030927835051546393,0.030927835051546393,0.0,3.208,3.208,true,true,279.7,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~17°)) — scored on your override; expect a rougher read.
gallery_identity,casey-anthony,train,f,white,4.4,images/roster/casey-anthony/2.jpg,3.743,3.743,0.0,6.7062877682438415,6.7062877682438415,2.306287768243841,2.306287768243841,0.0,0.6494845360824741,0.6494845360824741,0.0,3.743,3.743,true,true,617.21,0,0,0,0,0,0,0,100,
gallery_identity,chloe-grace-moretz,train,f,white,7.4,images/roster/chloe-grace-moretz/8.jpg,3.6314,3.6292,-0.002200000000000202,6.569164519947431,6.566446953489406,0.8308354800525697,0.8335530465105947,-0.0027175664580250114,0.18041237113402064,0.18041237113402064,0.0,4.294,4.283,true,true,638.95,7.14,0,0,0,0,0,0,100,
gallery_identity,chris-brown,train,m,black,7.5,images/roster/chris-brown/2.jpg,2.319,2.319,0.0,3.188106834109662,3.188106834109662,4.311893165890337,4.311893165890337,0.0,0.640625,0.640625,0.0,2.409,2.409,true,true,216.03,0,0,0,0,0,0,0,100,
gallery_identity,chris-hemsworth,holdout,m,white,9.5,images/roster/chris-hemsworth/3.jpg,3.1844,3.1844,0.0,6.122572307739494,6.122572307739494,3.3774276922605058,3.3774276922605058,0.0,0.48958333333333337,0.48958333333333337,0.0,3.298,3.298,true,true,656.1,0,0,0,0,0,0,0,100,
gallery_identity,courtney-clenney,holdout,f,white,7.9,images/roster/courtney-clenney/1.jpg,3.6065,3.6065,0.0,6.538636966829859,6.538636966829859,1.3613630331701412,1.3613630331701412,0.0,0.03608247422680411,0.03608247422680411,0.0,4.013,4.013,true,true,635.95,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~15°)) — scored on your override; expect a rougher read.
gallery_identity,denzel-washington,holdout,m,black,8.8,images/roster/denzel-washington/1.jpg,2.138333333333333,2.138333333333333,0.0,2.5506620717791897,2.5506620717791897,6.249337928220811,6.249337928220811,0.0,0.8645833333333334,0.8645833333333334,0.0,1.862,1.862,true,true,205.33,0,0,0,0,0,0,0,100,
gallery_identity,dwayne-johnson,holdout,m,mixed,7.5,images/roster/dwayne-johnson/1.jpg,3.5758,3.5700000000000003,-0.005799999999999805,6.501664532829263,6.494758064762457,0.9983354671707367,1.0052419352375432,-0.006906468066806504,0.09895833333333326,0.09895833333333326,0.0,3.72,3.692,false,true,810.88,-28.21,0,0,0,30.88,0,3.81,100,non-standard framing (head turned (~16°)) — scored on your override; expect a rougher read.
gallery_identity,elizabeth-holmes,train,f,white,5.0,images/roster/elizabeth-holmes/2.jpg,3.84025,3.82925,-0.01100000000000012,6.85564789890827,6.833067743864201,1.8556478989082699,1.8330677438642011,0.02258015504406874,0.6958762886597938,0.6958762886597938,0.0,3.605,3.561,true,true,264.24,0,-14.68,0,0,0,0,0,100,
gallery_identity,emma-watson,holdout,f,white,8.0,images/roster/emma-watson/2.jpg,4.038,4.038,0.0,7.395174625815355,7.395174625815355,0.604825374184645,0.604825374184645,0.0,0.34536082474226804,0.34536082474226804,0.0,4.127,4.127,true,true,422.93,0,0,0,0,0,0,0,100,
gallery_identity,emmy-rossum,validation,f,white,8.0,images/roster/emmy-rossum/3.jpg,3.8741999999999996,3.8612,-0.012999999999999456,6.9245365305022295,6.900058395462115,1.0754634694977705,1.099941604537885,-0.024478135040114424,0.24226804123711343,0.24226804123711343,0.0,4.156,4.091,false,true,303.21,0,-18.27,2.3,0,0.92,3.21,2.11,100,
gallery_identity,farrah-abraham,validation,f,white,5.8,images/roster/farrah-abraham/1.jpg,3.574,3.574,0.0,6.499518544187748,6.499518544187748,0.6995185441877485,0.6995185441877485,0.0,0.3195876288659794,0.3195876288659794,0.0,3.574,3.574,true,true,265.77,0,0,0,0,0,0,0,100,
gallery_identity,george-clooney,train,m,white,8.5,images/roster/george-clooney/1.jpg,3.7159999999999997,3.7095999999999996,-0.006400000000000183,6.668835711564702,6.660256538197852,1.831164288435298,1.839743461802148,-0.00857917336684988,0.01041666666666663,0.01041666666666663,0.0,3.917,3.885,true,true,773.31,-3.4,0,0,0,0,0,0,100,
gallery_identity,glen-powell,validation,m,white,8.7,images/roster/glen-powell/3.jpg,3.093,3.093,0.0,6.008530448623422,6.008530448623422,2.691469551376577,2.691469551376577,0.0,0.421875,0.421875,0.0,3.093,3.093,true,true,480.56,0,0,0,0,0,0,0,100,non-standard framing (head turned (~13°); head tilted sideways (~10°)) — scored on your override; expect a rougher read.
gallery_identity,grimes,train,f,white,7.0,images/roster/grimes/5.jpg,3.638666666666667,3.638666666666667,0.0,6.578169517835163,6.578169517835163,0.4218304821648369,0.4218304821648369,0.0,0.28350515463917525,0.28350515463917525,0.0,4.127,4.127,true,true,317.56,0,0,0,0,0,0,0,100,
gallery_identity,hailee-steinfeld,train,f,mixed,8.0,images/roster/hailee-steinfeld/2.jpg,3.6018,3.6018,0.0,6.532930168593553,6.532930168593553,1.4670698314064472,1.4670698314064472,0.0,0.03608247422680411,0.03608247422680411,0.0,3.591,3.591,true,true,209.99,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~21°)) — scored on your override; expect a rougher read.
gallery_identity,hasan-piker,holdout,m,middle-eastern,8.2,images/roster/hasan-piker/1.jpg,2.6605,2.6605,0.0,4.591208572111776,4.591208572111776,3.6087914278882236,3.6087914278882236,0.0,0.6458333333333334,0.6458333333333334,0.0,2.614,2.614,true,true,163.11,0,0,0,0,0,0,0,100,"small/distant face (~98px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,jacob-elordi,validation,m,white,9.1,images/roster/jacob-elordi/1.jpg,3.8193333333333332,3.8193333333333332,0.0,6.817504342494167,6.817504342494167,2.282495657505833,2.282495657505833,0.0,0.05208333333333337,0.05208333333333337,0.0,3.922,3.922,true,true,487.25,0,0,0,0,0,0,0,100,non-standard framing (head turned (~17°)) — scored on your override; expect a rougher read.
gallery_identity,jason-momoa,train,m,mixed,9.0,images/roster/jason-momoa/1.jpg,3.787,3.787,0.0,6.768587775522092,6.768587775522092,2.231412224477908,2.231412224477908,0.0,0.03645833333333337,0.03645833333333337,0.0,3.864,3.864,true,true,721.61,0,0,0,0,0,0,0,100,
gallery_identity,jennifer-haben,train,f,white,8.9,images/roster/jennifer-haben/2.jpg,3.3425000000000002,3.3425000000000002,0.0,6.2752630118619335,6.2752630118619335,2.624736988138067,2.624736988138067,0.0,0.5206185567010309,0.5206185567010309,0.0,2.857,2.857,true,true,210.84,0,0,0,0,0,0,0,100,
gallery_identity,john-mulaney,validation,m,white,6.8,images/roster/john-mulaney/1.jpg,3.855,3.855,0.0,6.887821868374165,6.887821868374165,0.08782186837416539,0.08782186837416539,0.0,0.44791666666666663,0.44791666666666663,0.0,3.866,3.866,true,true,414.14,0,0,0,0,0,0,0,100,non-standard framing (head turned (~16°)) — scored on your override; expect a rougher read.
gallery_identity,johnny-depp,holdout,m,white,9.0,images/roster/johnny-depp/3.jpg,3.8222500000000004,3.8222500000000004,0.0,6.822064850409687,6.822064850409687,2.177935149590313,2.177935149590313,0.0,0.00520833333333337,0.00520833333333337,0.0,3.431,3.431,true,true,125.75,0,0,0,0,0,0,0,100,"small/distant face (~91px of real detail) — score is rougher than a tight, sharp headshot. · non-standard framing (head tilted sideways (~16°)) — scored on your override; expect a rougher read."
gallery_identity,jonah-hill,train,m,white,5.5,images/roster/jonah-hill/4.jpg,3.3226,3.3226,0.0,6.257167159977266,6.257167159977266,0.757167159977266,0.757167159977266,0.0,0.3020833333333333,0.3020833333333333,0.0,3.804,3.804,true,true,584.37,0,0,0,0,0,0,0,100,
gallery_identity,jordan-peterson,holdout,m,white,6.2,images/roster/jordan-peterson/1.jpg,2.939,2.939,0.0,5.749666067111034,5.749666067111034,0.4503339328889666,0.4503339328889666,0.0,0.0625,0.0625,0.0,3.375,3.375,true,true,179.55,0,0,0,0,0,0,0,100,"small/distant face (~105px of real detail) — score is rougher than a tight, sharp headshot. · non-standard framing (head tilted sideways (~16°)) — scored on your override; expect a rougher read."
gallery_identity,jungkook,train,m,east-asian,8.0,images/roster/jungkook/1.jpg,3.7645,3.7645,0.0,6.73674227999965,6.73674227999965,1.2632577200003503,1.2632577200003503,0.0,0.11979166666666674,0.11979166666666674,0.0,4.06,4.06,true,true,583.94,0,0,0,0,0,0,0,100,
gallery_identity,kanye-west,holdout,m,black,6.0,images/roster/kanye-west/3.jpg,3.1125,3.1125,0.0,6.034727078486526,6.034727078486526,0.0347270784865259,0.0347270784865259,0.0,0.11979166666666663,0.11979166666666663,0.0,3.591,3.591,true,true,515.36,0,0,0,0,0,0,0,100,
gallery_identity,kato-kaelin,train,m,white,5.0,images/roster/kato-kaelin/1.jpg,2.50875,2.50875,0.0,3.8969268031709934,3.8969268031709934,1.1030731968290066,1.1030731968290066,0.0,0.14583333333333331,0.14583333333333331,0.0,2.881,2.881,true,true,215.83,0,0,0,0,0,0,0,100,
gallery_identity,keanu-reeves,train,m,mixed,8.5,images/roster/keanu-reeves/1.jpg,3.7882499999999997,3.7882499999999997,0.0,6.770376208876729,6.770376208876729,1.729623791123271,1.729623791123271,0.0,0.07291666666666674,0.07291666666666674,0.0,4.302,4.302,true,true,638.64,0,0,0,0,0,0,0,100,
gallery_identity,keira-metz,train,f,white,8.0,images/roster/keira-metz/5.jpg,3.904,3.904,0.0,6.978740405878726,6.978740405878726,1.0212595941212737,1.0212595941212737,0.0,0.25257731958762886,0.25257731958762886,0.0,3.904,3.904,true,true,244.39,0,0,0,0,0,0,0,100,non-standard framing (head turned (~20°); head tilted sideways (~21°)) — scored on your override; expect a rougher read.
gallery_identity,kendrick-lamar,validation,m,black,6.1,images/roster/kendrick-lamar/3.jpg,1.771,1.771,0.0,1.9855506446705178,1.9855506446705178,4.114449355329482,4.114449355329482,0.0,0.3697916666666667,0.3697916666666667,0.0,1.655,1.655,true,true,304.47,0,0,0,0,0,0,0,100,
gallery_identity,kumail-nanjiani,holdout,m,south-asian,6.4,images/roster/kumail-nanjiani/1.jpg,3.5533333333333332,3.5533333333333332,0.0,6.47635316607464,6.47635316607464,0.07635316607463949,0.07635316607463949,0.0,0.34375,0.34375,0.0,3.183,3.183,true,true,293.09,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~19°)) — scored on your override; expect a rougher read.
gallery_identity,lebron-james,validation,m,black,7.0,images/roster/lebron-james/1.jpg,2.6886666666666663,2.735,0.04633333333333356,4.732824060802247,4.960551347029405,2.2671759391977533,2.039448652970595,0.2277272862271582,0.38541666666666674,0.38541666666666674,0.0,3.118,3.257,true,true,634.93,-6.47,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~12°)) — scored on your override; expect a rougher read.
gallery_identity,lewis-capaldi,validation,m,white,4.8,images/roster/lewis-capaldi/1.jpg,3.6865,3.6865,0.0,6.629646318108307,6.629646318108307,1.8296463181083071,1.8296463181083071,0.0,0.625,0.625,0.0,3.629,3.629,true,true,331.08,0,0,0,0,0,0,0,100,non-standard framing (head turned (~23°)) — scored on your override; expect a rougher read.
gallery_identity,lionel-messi,train,m,latino,6.5,images/roster/lionel-messi/1.jpg,3.1935000000000002,3.1935000000000002,0.0,6.132114772845363,6.132114772845363,0.3678852271546367,0.3678852271546367,0.0,0.07812499999999994,0.07812499999999994,0.0,2.987,2.987,true,true,413.09,0,0,0,0,0,0,0,100,non-standard framing (head turned (~13°)) — scored on your override; expect a rougher read.
gallery_identity,lizzo,train,f,black,5.0,images/roster/lizzo/1.jpg,2.6616666666666666,2.6616666666666666,0.0,4.597517304071485,4.597517304071485,0.4024826959285148,0.4024826959285148,0.0,0.10824742268041238,0.10824742268041238,0.0,2.554,2.554,true,true,292.83,0,0,0,0,0,0,0,100,non-standard framing (head turned (~18°)) — scored on your override; expect a rougher read.
gallery_identity,logan-paul,train,m,white,7.3,images/roster/logan-paul/1.jpg,3.049,3.049,0.0,5.944864605234969,5.944864605234969,1.355135394765031,1.355135394765031,0.0,0.21874999999999994,0.21874999999999994,0.0,2.859,2.859,true,true,233.46,0,0,0,0,0,0,0,100,non-standard framing (head turned (~22°)) — scored on your override; expect a rougher read.
gallery_identity,margot-robbie,train,f,white,9.5,images/roster/margot-robbie/2.jpg,3.3218000000000005,3.3218000000000005,0.0,6.256445137538209,6.256445137538209,3.2435548624617914,3.2435548624617914,0.0,0.6752577319587629,0.6752577319587629,0.0,3.408,3.408,true,true,474.71,0,0,0,0,0,0,0,100,
gallery_identity,marina-laswick,train,f,white,8.9,images/roster/marina-laswick/4.jpg,4.0715,4.0715,0.0,7.5107190722039245,7.5107190722039245,1.3892809277960758,1.3892809277960758,0.0,0.12886597938144329,0.12886597938144329,0.0,4.23,4.23,true,true,397.45,0,0,0,0,0,0,0,100,non-standard framing (head turned (~20°); head tilted sideways (~10°)) — scored on your override; expect a rougher read.
gallery_identity,martin-shkreli,train,m,white,4.0,images/roster/martin-shkreli/4.jpg,3.2969999999999997,3.2925,-0.0044999999999997264,6.234160717791257,6.230137200560505,2.234160717791257,2.230137200560505,0.004023517230751672,0.4583333333333333,0.4583333333333333,0.0,3.609,3.6,true,true,968.14,0,9.49,0,0,0,0,0,100,non-standard framing (head turned (~23°); head tilted sideways (~16°)) — scored on your override; expect a rougher read.
gallery_identity,michael-phelps,train,m,white,6.7,images/roster/michael-phelps/2.jpg,3.5765000000000002,3.5765000000000002,0.0,6.502499719703619,6.502499719703619,0.19750028029638145,0.19750028029638145,0.0,0.2916666666666667,0.2916666666666667,0.0,3.759,3.759,true,true,195.8,0,0,0,0,0,0,0,100,"small/distant face (~108px of real detail) — score is rougher than a tight, sharp headshot. · non-standard framing (head tilted sideways (~11°)) — scored on your override; expect a rougher read."
gallery_identity,mila-kunis,train,f,white,8.5,images/roster/mila-kunis/7.jpg,3.866,3.85875,-0.007249999999999979,6.909046316190049,6.895492981678582,1.5909536838099507,1.604507018321418,-0.013553334511467341,0.09278350515463918,0.09278350515463918,0.0,3.806,3.777,false,true,690.36,-2.51,0,0,0,15.36,0,2.23,100,
gallery_identity,mrbeast,holdout,m,white,6.1,images/roster/mrbeast/1.jpg,3.182,3.182,0.0,6.120060444343756,6.120060444343756,0.020060444343756423,0.020060444343756423,0.0,0.11979166666666663,0.11979166666666663,0.0,3.56,3.56,true,true,533.44,0,0,0,0,0,0,0,100,
gallery_identity,paul-rudd,train,m,white,7.0,images/roster/paul-rudd/3.jpg,3.1374000000000004,3.1376,0.00019999999999953388,6.069532843786186,6.069815226770252,0.9304671562138136,0.9301847732297484,0.00028238298406524365,0.08333333333333337,0.08333333333333337,0.0,2.614,2.728,false,true,287.43,7.89,-17.09,38.43,0,0,0,13.37,100,
gallery_identity,pauly-shore,holdout,m,white,4.0,images/roster/pauly-shore/1.jpg,2.9178,2.9178,0.0,5.71270919080419,5.71270919080419,1.7127091908041896,1.7127091908041896,0.0,0.20833333333333331,0.20833333333333331,0.0,2.773,2.773,true,true,265.72,0,0,0,0,0,0,0,100,
gallery_identity,philippa-eilhart,validation,f,white,7.0,images/roster/philippa-eilhart/2.jpg,3.6493333333333333,3.6493333333333333,0.0,6.589847759788486,6.589847759788486,0.41015224021151386,0.41015224021151386,0.0,0.3041237113402062,0.3041237113402062,0.0,3.733,3.733,true,true,263.46,0,0,0,0,0,0,0,100,non-standard framing (head turned (~25°)) — scored on your override; expect a rougher read.
gallery_identity,piia-tamare,holdout,f,white,8.3,images/roster/piia-tamare/1.jpg,3.78775,3.787,-0.0007500000000000284,6.7696605869062605,6.768587775522092,1.5303394130937402,1.5314122244779087,-0.0010728113841684817,0.09793814432989689,0.09793814432989689,0.0,4.218,4.215,true,true,615.43,-88.86,0,0,0,0,0,0,100,
gallery_identity,pokimane,train,f,middle-eastern,7.4,images/roster/pokimane/1.jpg,3.0395000000000003,3.0705,0.030999999999999694,5.933191789141417,5.973470867540566,1.4668082108585834,1.426529132459434,0.04027907839914935,0.2731958762886598,0.2731958762886598,0.0,2.805,2.929,true,true,277.95,0,-3.94,0,0,0,0,0,100,non-standard framing (head tilted sideways (~18°)) — scored on your override; expect a rougher read.
gallery_identity,qtcinderella,train,f,white,7.0,images/roster/qtcinderella/1.jpg,3.17275,3.17275,0.0,6.1100849691897725,6.1100849691897725,0.8899150308102275,0.8899150308102275,0.0,0.09793814432989689,0.09793814432989689,0.0,2.813,2.813,true,true,246.28,0,0,0,0,0,0,0,100,non-standard framing (head turned (~23°)) — scored on your override; expect a rougher read.
gallery_identity,rami-malek,train,m,middle-eastern,6.8,images/roster/rami-malek/1.jpg,3.279,3.279,0.0,6.21810257486062,6.21810257486062,0.5818974251393803,0.5818974251393803,0.0,0.05208333333333337,0.05208333333333337,0.0,3.195,3.195,true,true,425.36,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~11°)) — scored on your override; expect a rougher read.
gallery_identity,rihanna,validation,f,black,9.1,images/roster/rihanna/2.jpg,2.5403333333333333,2.5403333333333333,0.0,4.034235007438053,4.034235007438053,5.065764992561947,5.065764992561947,0.0,0.8969072164948453,0.8969072164948453,0.0,2.169,2.169,true,true,104.85,0,0,0,0,0,0,0,100,"small/distant face (~63px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,roman-reigns,train,m,mixed,9.0,images/roster/roman-reigns/1.jpg,3.178,3.178,0.0,6.1158784319425274,6.1158784319425274,2.8841215680574726,2.8841215680574726,0.0,0.4427083333333333,0.4427083333333333,0.0,2.626,2.626,true,true,627.95,0,0,0,0,0,0,0,100,
gallery_identity,rosa-salazar,train,f,latino,7.0,images/roster/rosa-salazar/4.jpg,3.564,3.5493333333333332,-0.014666666666666828,6.487751629225902,6.472095413488138,0.5122483707740981,0.5279045865118617,-0.015656215737763546,0.2010309278350515,0.2010309278350515,0.0,3.408,3.364,false,true,593.69,9.22,0,9.69,0,0,0,1.63,100,non-standard framing (head turned (~13°)) — scored on your override; expect a rougher read.
gallery_identity,rosie-odonnell,train,f,white,3.8,images/roster/rosie-odonnell/2.jpg,2.8546,2.8546,0.0,5.539777186381026,5.539777186381026,1.7397771863810263,1.7397771863810263,0.0,0.020618556701030938,0.020618556701030938,0.0,2.547,2.547,true,true,219.65,0,0,0,0,0,0,0,100,
gallery_identity,ryan-reynolds,train,m,white,8.0,images/roster/ryan-reynolds/1.jpg,3.7567999999999997,3.7567999999999997,0.0,6.7259051408587265,6.7259051408587265,1.2740948591412735,1.2740948591412735,0.0,0.109375,0.109375,0.0,3.846,3.846,true,true,654.13,0,0,0,0,0,0,0,100,
gallery_identity,sam-bankman-fried,train,m,white,3.0,images/roster/sam-bankman-fried/3.jpg,4.032,4.032,0.0,7.372755319849235,7.372755319849235,4.372755319849235,4.372755319849235,0.0,0.9479166666666666,0.9479166666666666,0.0,4.032,4.032,true,true,260.83,0,0,0,0,0,0,0,100,
gallery_identity,selene-ashford,train,f,mixed,9.5,images/roster/selene-ashford/4.jpg,3.3473333333333333,3.3446666666666665,-0.002666666666666817,6.280337882017247,6.277536690025807,3.219662117982753,3.2224633099741933,-0.002801191991440355,0.6443298969072165,0.6443298969072165,0.0,3.03,3.022,true,true,258.06,-15.93,0,0,0,0,0,0,100,non-standard framing (head turned (~25°); head tilted sideways (~23°)) — scored on your override; expect a rougher read.
gallery_identity,shaelah-mcgilton,validation,f,mixed,8.4,images/roster/shaelah-mcgilton/1.jpg,3.922,3.922,0.0,7.010651188381596,7.010651188381596,1.3893488116184045,1.3893488116184045,0.0,0.18041237113402064,0.18041237113402064,0.0,3.922,3.922,true,true,324.72,0,0,0,0,0,0,0,100,non-standard framing (head turned (~15°); head tilted sideways (~15°)) — scored on your override; expect a rougher read.
gallery_identity,shia-labeouf,validation,m,white,6.5,images/roster/shia-labeouf/2.jpg,3.5342,3.5262000000000002,-0.007999999999999563,6.456067459953673,6.4476450266475585,0.04393254004632663,0.05235497335244155,-0.008422433306114918,0.2864583333333333,0.2864583333333333,0.0,3.415,3.375,true,true,288.8,-23.18,0,0,0,0,0,0,100,non-standard framing (head turned (~21°)) — scored on your override; expect a rougher read.
gallery_identity,simone-biles,validation,f,black,6.5,images/roster/simone-biles/1.jpg,2.5955,2.5955,0.0,4.256368545967064,4.256368545967064,2.2436314540329363,2.2436314540329363,0.0,0.25773195876288657,0.25773195876288657,0.0,2.682,2.682,true,true,198.67,0,0,0,0,0,0,0,100,non-standard framing (head turned (~22°); head tilted sideways (~15°)) — scored on your override; expect a rougher read.
gallery_identity,susan-boyle,train,f,white,3.0,images/roster/susan-boyle/5.jpg,2.466666666666667,2.513666666666667,0.04700000000000015,3.7082424974913293,3.91752515503338,0.7082424974913293,0.9175251550333798,-0.20928265754205055,0.005154639175257733,0.005154639175257733,0.0,2.83,2.971,false,true,315.9,0,-30.48,13.49,0,55.41,0,21.81,100,
gallery_identity,tekashi-6ix9ine,validation,m,latino,4.0,images/roster/tekashi-6ix9ine/1.jpg,2.57375,2.57375,0.0,4.167935918339597,4.167935918339597,0.1679359183395972,0.1679359183395972,0.0,0.04166666666666667,0.04166666666666667,0.0,2.994,2.994,true,true,258.21,0,0,0,0,0,0,0,100,
gallery_identity,tifa-lockhart,train,f,other,9.5,images/roster/tifa-lockhart/1.jpg,3.3363333333333336,3.3363333333333336,0.0,6.269593547661404,6.269593547661404,3.2304064523385962,3.2304064523385962,0.0,0.6649484536082475,0.6649484536082475,0.0,3.414,3.414,true,true,240.71,0,0,0,0,0,0,0,100,non-standard framing (head turned (~21°); head tilted sideways (~18°)) — scored on your override; expect a rougher read.
gallery_identity,timothee-chalamet,train,m,white,8.5,images/roster/timothee-chalamet/1.jpg,4.2546,4.2546,0.0,8.318775143854472,8.318775143854472,0.18122485614552808,0.18122485614552808,0.0,0.17708333333333337,0.17708333333333337,0.0,4.135,4.135,true,true,616.64,0,0,0,0,0,0,0,100,
gallery_identity,tom-brady,validation,m,white,8.0,images/roster/tom-brady/2.jpg,3.473,3.473,0.0,6.403128029417076,6.403128029417076,1.5968719705829244,1.5968719705829244,0.0,0.06770833333333326,0.06770833333333326,0.0,3.262,3.262,true,true,220.88,0,0,0,0,0,0,0,100,non-standard framing (head tilted sideways (~15°)) — scored on your override; expect a rougher read.
gallery_identity,tom-cruise,validation,m,white,8.7,images/roster/tom-cruise/1.jpg,2.9115,2.9115,0.0,5.6974226828747305,5.6974226828747305,3.0025773171252688,3.0025773171252688,0.0,0.5572916666666667,0.5572916666666667,0.0,2.873,2.873,true,true,485.63,0,0,0,0,0,0,0,100,
gallery_identity,travis-kelce,validation,m,white,7.0,images/roster/travis-kelce/1.jpg,3.3226,3.3226,0.0,6.257167159977266,6.257167159977266,0.742832840022734,0.742832840022734,0.0,0.02604166666666663,0.02604166666666663,0.0,3.183,3.183,false,true,838.99,0,0,24.56,0,34.43,0,7.03,100,
gallery_identity,whoopi-goldberg,validation,f,black,3.5,images/roster/whoopi-goldberg/5.jpg,2.2226,2.167,-0.055600000000000094,2.816853914192521,2.628647777503736,0.6831460858074792,0.871352222496264,-0.18820613668878483,0.04639175257731959,0.04639175257731959,0.0,1.826,1.548,true,true,281.75,0,-13.79,0,0,0,0,0,100,
gallery_identity,xqc,train,m,white,5.4,images/roster/xqc/1.jpg,3.728,3.728,0.0,6.68522968465369,6.68522968465369,1.2852296846536895,1.2852296846536895,0.0,0.5989583333333334,0.5989583333333334,0.0,3.728,3.728,true,true,182.63,0,0,0,0,0,0,0,100,"small/distant face (~107px of real detail) — score is rougher than a tight, sharp headshot."
gallery_identity,zayn-malik,validation,m,mixed,8.5,images/roster/zayn-malik/1.jpg,4.1246,4.1034,-0.02120000000000033,7.706961915136877,7.621321350462546,0.7930380848631229,0.8786786495374539,-0.08564056467433101,0.16666666666666674,0.16666666666666674,0.0,4.415,4.358,false,true,784.94,9.52,0,4.94,0,0,0,0.63,100,
